id,name,description,category,brand,price,stock_quantity,sku,created_at,updated_at
dc1d5d82-d90d-4f7b-9818-4b56ebaaede2,error: Access denied to method rand.,Marinated chicken grilled with lemon and herbs.,electronics,"T2 Biosystems, Inc.",7.49,398,146,2025-12-18,
ea13f016-9158-4e1e-b17c-52c6fff6c83e,error: Access denied to method rand.,Compact coffee grinder for fresh ground coffee beans.,electronics,"MediciNova, Inc.",22.99,,147,2026-12-02,
d2ce3bd5-7cbc-4517-b65a-b71256fb9993,error: Access denied to method rand.,Fresh walnut halves for baking or snacking.,electronics,"Cable One, Inc.",8.49,122,148,2026-11-06,
b734826b-1488-486e-88eb-3ab05061c872,error: Access denied to method rand.,"Crispy chips made from assorted garden vegetables, lightly salted.",books,"Aoxin Tianli Group, Inc.",3.49,,149,2025-02-16,
66a86642-e4fe-47fb-b6d8-edf9fc730ab5,error: Access denied to method rand.,"Tender chicken cooked in a rich coconut curry sauce, ready to heat and serve.",N/A,"Corium International, Inc.",9.99,,150,2025-04-29,
bef58879-9b4a-496e-a49b-6d98fd995dc1,error: Access denied to method rand.,Connect and control smart devices from one app.,electronics,"Beasley Broadcast Group, Inc.",99.99,150,151,2025-03-29,
1514f2d7-5866-4f22-90ab-9d9129cf0be4,error: Access denied to method rand.,Compact fire pit for campfires and gatherings.,Eletrônicos,Mazor Robotics Ltd.,149.99,316,152,2026-10-01,
8057b6d9-9946-43f9-8b9a-f6e2f20ef808,error: Access denied to method rand.,Delicious ravioli filled with creamy ricotta and fresh spinach.,N/A,Enterprise Financial Services Corporation,6.49,,153,2026-02-13,
ee004b52-90ea-4e91-aa81-9f8a1c80a497,error: Access denied to method rand.,Healthy pasta alternative made from chickpeas,Books,"Waddell & Reed Financial, Inc.",4.19,314,154,2026-01-09,
4720ebc9-2ad5-4dff-9eb1-3372814f3ed1,error: Access denied to method rand.,Small toolkit with essentials for home repairs.,Eletrônicos,Great Plains Energy Inc,29.99,186,155,2025-03-07,2026-11-26
ac2a811e-8372-4d69-a825-94ab909ec656,error: Access denied to method rand.,"Dairy-free ice cream made with coconut milk, creamy and delicious.",Home,Ares Capital Corporation,6.99,,156,2026-06-12,
f11ee780-743f-4e8f-8f08-345b0ecec2a2,error: Access denied to method rand.,A flavorful pasta sauce made with roasted garlic.,Unknown,Carnival Corporation,4.99,146,157,2025-05-09,
4ee84fd8-a79f-46c7-8924-193272f2afd3,error: Access denied to method rand.,Hard-shell case for protecting sunglasses.,BOOKS,"LendingTree, Inc.",15.99,288,158,2026-04-19,
a9c52998-741b-47e4-bc33-6bdf24e09b57,error: Access denied to method rand.,Water-resistant activity tracker and smartwatch features.,Eletronics,ZTO Express (Cayman) Inc.,79.99,,159,2025-03-26,2026-10-29
17188b00-99cb-492f-a163-d3cc49c2cdf5,error: Access denied to method rand.,"A mix of strawberries, blueberries, and raspberries, perfect for smoothies.",Books,"Flexion Therapeutics, Inc.",5.99,359,160,2026-08-22,2025-10-28
648df69f-dd27-4c1b-9a20-d65e96fc4441,error: Access denied to method rand.,"Creamy vanilla fudge, a sweet treat for all occasions.",,"Schneider National, Inc.",4.49,160,161,2026-05-12,2026-10-17
42745cb0-d71e-4784-8b69-f11fb6c23172,error: Access denied to method rand.,Functional leggings designed for maximum comfort during workouts.,ELETRONICS,PIMCO Municipal Income Fund,39.99,118,162,2026-09-23,
82f06ff6-e9e8-4fee-ac40-4f24b3e727f3,error: Access denied to method rand.,Travel-friendly dog bowl that is collapsible for easy storage.,N/A,CGG,9.99,372,163,2026-03-26,
973f7529-9788-4665-8fe2-27f87ad99c26,error: Access denied to method rand.,Professional grooming table with adjustable height.,BOOKS,Salient Midstream & MLP Fund,109.99,87,164,2026-03-07,2025-05-01
cb2579d3-75e8-4f46-a328-8e999d7097d6,error: Access denied to method rand.,"Nutty, crunchy pecans great for baking.",books,"Ambac Financial Group, Inc.",6.49,274,165,2026-06-15,
0507ad99-b453-463b-b9f7-bbc97dfcb6eb,error: Access denied to method rand.,Personalized wooden puzzles for children that encourage learning.,BOOKS,PowerShares DWA Momentum Portfolio,29.99,295,166,2026-07-24,
faab2ab8-50a0-48b9-87e2-b15e8f6098c7,error: Access denied to method rand.,A spice blend for making flavorful chili con carne.,HOME,Coca Cola Femsa S.A.B. de C.V.,2.99,,167,2025-06-07,
0ed74d0e-56eb-4fcc-87cb-b0abea34abd2,error: Access denied to method rand.,"A hearty soup filled with vegetables and herbs, perfect for a light meal.",Eletrônicos,"Dunkin' Brands Group, Inc.",3.29,241,168,2025-10-07,
ecd2947e-c3f5-4cdf-b2f4-5bbaf18bac83,error: Access denied to method rand.,Pack of ultra-soft microfiber cloths for cleaning.,,PowerShares 1-30 Laddered Treasury Portfolio,9.99,,169,2026-02-11,
a645ef2e-ef13-4ac4-aa5e-3e72c61091eb,error: Access denied to method rand.,Storage organizer for art supplies and tools.,Electronics,"Crocs, Inc.",18.99,126,170,2025-08-03,
9fd252ca-b825-4791-9ee8-0d16a4dea515,error: Access denied to method rand.,"A complete meal kit containing breaded chicken breast, marinara sauce, and pasta, perfect for a quick dinner.",clothing,Zumiez Inc.,14.99,179,171,2026-04-05,
46dabe51-7433-4ad9-8740-137833570dbc,error: Access denied to method rand.,Homemade ice cream maker for delicious desserts.,books,PacWest Bancorp,79.99,,172,2025-07-25,
7934fc65-cc48-41d9-9d39-1a100a3140de,error: Access denied to method rand.,Frozen smoothie blend with berries for a quick and healthy breakfast.,HOME,Bright Scholar Education Holdings Limited,3.99,161,173,2026-03-06,2026-02-26
c198f64c-f226-4760-9a77-d8e6f591d1a9,error: Access denied to method rand.,Herbal tea bags made from dried hibiscus flowers.,N/A,Invesco Bond Fund,3.79,447,174,2025-10-22,
9830ff11-4e40-46b7-ad4e-37a1f7d22b68,error: Access denied to method rand.,Comfortable slide sandals for lounging by the pool.,,"Vivint Solar, Inc.",24.99,306,175,2025-11-04,
dd2fd58f-6ecd-4804-b88b-e3521bb512c3,error: Access denied to method rand.,Handheld frother for creating frothed milk for coffee.,Home,"Tandy Leather Factory, Inc.",19.99,11,176,2025-01-10,
d3e5073c-bb66-4f54-8268-66706cb0a145,error: Access denied to method rand.,Durable cable for connecting devices with high-definition video.,Unknown,Synnex Corporation,12.99,329,177,2026-02-14,
21c7cd2d-e6fd-456d-ac75-c0f904b0d39f,error: Access denied to method rand.,"Frozen salmon fillets marinated in teriyaki sauce, ready to grill or bake.",Home,First Trust Rising Dividend Achievers ETF,9.99,480,178,2025-11-23,
c92fa6b8-8255-4a48-931b-25b5fe9fc717,error: Access denied to method rand.,"Fresh pomegranate juice, rich in antioxidants.",Home,"Maiden Holdings, Ltd.",4.49,,179,2025-10-19,
11ad969d-34a7-4056-83cf-922113f993e1,error: Access denied to method rand.,Adjustable phone mount for car dashboard.,Clothing,"Blackrock Debt Strategies Fund, Inc.",15.99,30,180,2026-11-09,
c6a63f7d-0642-423d-b3c6-8578d92bd02a,error: Access denied to method rand.,"Delicious soft cookies, dairy-free and egg-free, perfect for treats.",,iShares MSCI New Zealand Capped ETF,4.79,,181,2026-12-27,
7beda152-84a5-4244-8cd4-0c30f3a6ee27,error: Access denied to method rand.,Adjustable tripod with remote shutter for smartphones.,,Brookfield Canada Office Properties,29.99,326,182,2025-12-24,
102165d0-3dac-4f73-9383-c59c1c3eec69,error: Access denied to method rand.,Classic cereal made with whole grains and honey.,Eletronics,Wells Fargo & Company,4.29,381,183,2026-08-15,
cb05223e-f1b0-4c2e-846a-9971a771bb59,error: Access denied to method rand.,"Freshly baked bagels, perfect for breakfast or snacks.",N/A,Mobile TeleSystems OJSC,2.99,145,184,2026-05-17,
61ac7364-1be8-4664-b4ea-cd5fc0bdc28a,error: Access denied to method rand.,Space-saving rack to store and organize spices conveniently.,N/A,"Clear Channel Outdoor Holdings, Inc.",39.99,216,185,2026-03-26,
a9b0a368-5842-46e4-aed6-acaa541d6168,error: Access denied to method rand.,Classic wooden puzzle game for kids and adults.,Electronics,"Ossen Innovation Co., Ltd.",14.99,,186,2025-05-18,
5b70bf5f-56a0-4b62-bf9b-7a1815b77618,error: Access denied to method rand.,Beautiful wall calendar for organizing your schedule.,,"Jamba, Inc.",17.99,118,187,2026-10-20,
76cfeb53-a874-450c-aee2-5f261db2f04a,error: Access denied to method rand.,Insulated mug to keep drinks hot on the go.,Electronics,Nuveen New Jersey Quality Municipal Income Fund,19.99,,188,2025-01-27,
b7efa27b-5885-460e-9d83-7ef4b9fd1507,error: Access denied to method rand.,Creamy mayonnaise made with avocado oil for a healthier twist.,books,Graco Inc.,5.29,350,189,2026-09-04,
f176d935-0f24-42f5-be54-5dace9b2bc1f,error: Access denied to method rand.,"Frozen falafel balls made from chickpeas and herbs, perfect for quick meals or salads.",,OUTFRONT Media Inc.,5.99,152,190,2025-01-13,2025-09-27
9c66cca3-043b-437e-bdc2-674c9a5ce018,error: Access denied to method rand.,Durable speaker designed for outdoor use with water resistance.,HOME,Frontier Communications Corporation,59.99,136,191,2025-01-21,
94c16e00-6749-45d6-a5e3-b9f5223dc516,error: Access denied to method rand.,Comprehensive first aid kit for home or travel emergencies.,BOOKS,Mack-Cali Realty Corporation,29.99,,192,2025-11-28,
84f80ec9-0ce9-4c8e-bd36-0d196142f7f4,error: Access denied to method rand.,Eco-friendly mesh bags for shopping produce at the market.,N/A,Two River Bancorp,14.99,404,193,2026-09-29,
d1e639e1-ab41-4d0d-9472-47271f6f6f85,error: Access denied to method rand.,"Lightweight cover-up perfect for the beach, with a breezy design.",Electronics,"Blackrock MuniHoldings Quality Fund II, Inc.",29.99,472,194,2025-09-13,
d80b275f-f9dd-4b4a-8cb1-b5891ca77324,error: Access denied to method rand.,Durable tablet designed for kids with parental controls.,electronics,"Gray Television, Inc.",129.99,350,195,2026-12-22,
ce692905-6373-4b0f-88e8-c573ee4bf2ba,error: Access denied to method rand.,Rich coconut milk for curries and desserts.,Eletronics,Syneron Medical Ltd.,2.49,458,196,2026-08-16,
9685055e-6f89-401c-a0d0-e64e2e445d3c,error: Access denied to method rand.,Eco-friendly power bank that charges via sunlight.,Books,"CareTrust REIT, Inc.",39.99,276,197,2025-08-04,
9bf50969-e88c-4f57-9196-e15b27fcdbba,error: Access denied to method rand.,"Colorful veggie chips made from beets, carrots, and sweet potatoes.",books,"Citrix Systems, Inc.",3.29,,198,2025-07-14,
172864d5-55d1-4d02-9d02-0d0e82d3fd57,error: Access denied to method rand.,"Natural pink salt, perfect for seasoning.",,Fresenius Medical Care Corporation,4.99,411,199,2026-06-15,
35a59df8-ccbc-4365-9947-a8469c0bd23b,error: Access denied to method rand.,Fluffy pancakes with buttermilk flavor.,Electronics,BSQUARE Corporation,3.99,92,200,2026-07-23,
5782f885-5a9a-4be1-bedd-39faa2d2dcc8,error: Access denied to method rand.,Eco-friendly generator for outdoor adventures.,,Associated Banc-Corp,399.99,332,201,2026-03-08,2026-04-19
75b88600-2e93-43e9-81ed-fbc21ffc6a4a,error: Access denied to method rand.,Adjustable shelving unit for home or garage storage.,,KNOT Offshore Partners LP,69.99,364,202,2026-02-14,
197c1d47-8253-49b3-80eb-0e2c5f2373e5,error: Access denied to method rand.,A crunchy blend of nuts and pretzels with a spicy kick.,N/A,Saratoga Investment Corp,4.99,389,203,2026-07-16,
2cf143fa-2340-46da-a006-4e980cfadd57,error: Access denied to method rand.,Fresh sliced strawberries for toppings or snacking,Eletrônicos,Changyou.com Limited,4.99,274,204,2026-01-06,
662b16d8-5ccc-470f-a67e-3bec208ac13e,error: Access denied to method rand.,Nutritious snack bar made with almond butter and protein.,Electronics,First Trust Nasdaq Transportation ETF,1.99,95,205,2026-06-23,
048748a9-6036-42ad-938d-30c17189ccd2,error: Access denied to method rand.,A soothing tea blend with turmeric and ginger for wellness.,clothing,La Quinta Holdings Inc.,3.29,487,206,2026-06-05,
a8e6938a-3588-4374-b94f-9a448348594e,error: Access denied to method rand.,A warm and sustainable wool scarf for chilly days.,Electronics,Modern Media Acquisition Corp.,29.99,,207,2026-10-28,
5d740c39-412d-4ce7-9bb5-f4323a1b38ee,error: Access denied to method rand.,Gluten-free biscuits made with almond flour.,HOME,Motif Bio plc,6.49,181,208,2026-09-29,
aee0b93c-4172-4aec-bfcd-c46cd3755f77,error: Access denied to method rand.,Breathable polo shirt designed for both style and comfort on the greens.,books,Kronos Worldwide Inc,39.99,,209,2026-12-16,
3a96aad9-dee2-49ec-a331-833da2638a03,error: Access denied to method rand.,Complete station with supplies for kids' art projects.,books,Assured Guaranty Ltd.,49.99,,210,2025-02-06,
854368d6-9600-48ba-b419-e4563f6c567e,error: Access denied to method rand.,Multi-level cat tree for climbing and scratching.,clothing,Invesco Municipal Opportunity Trust,99.99,435,211,2025-06-15,
05065948-09d1-4edf-b51c-38ec64376b53,error: Access denied to method rand.,"Gluten-free tortillas made from almond flour, perfect for various wraps and meals.",HOME,Prudential Public Limited Company,4.99,464,212,2026-09-14,
6cde90ad-b7d8-477c-baeb-73f63bef9dc3,error: Access denied to method rand.,Fresh walnut halves for baking or snacking.,Books,"U.S. Auto Parts Network, Inc.",8.49,408,213,2025-07-22,
1ecc27be-1094-4d1f-8e3a-62e9b40abf69,error: Access denied to method rand.,Crispy and sweet dried apple slices,Clothing,"Westar Energy, Inc.",3.49,366,214,2025-04-25,
f27c2eb4-42ec-4644-9e04-04d8ff180be7,error: Access denied to method rand.,Tender beef chunks for slow-cooked stews.,Electronics,Yangtze River Development Limited,5.99,395,215,2025-01-02,2025-11-24
edbd659c-8158-413c-b3cd-e8b13e2a8b63,error: Access denied to method rand.,A flavorful blend of rice with tropical pineapple and coconut flavors.,Unknown,"Immunomedics, Inc.",3.99,433,216,2025-05-16,
ef8f18df-519b-4383-b940-2a660455960f,error: Access denied to method rand.,Automatic waterer that filters and provides fresh drinking water for pets.,electronics,BLDRS Europe 100 ADR Index Fund,39.99,286,217,2025-06-12,
790b9d0f-ca1a-4cc1-9f2a-0b659647c917,error: Access denied to method rand.,Eco-friendly LED lights for festive decorations.,,The Spectranetics Corporation,29.99,74,218,2026-12-13,2025-11-27
607e7496-419c-4f4c-8fa3-d3b332fb119d,error: Access denied to method rand.,Easy-to-make pancake mix with chocolate chips included.,HOME,"Royal Gold, Inc.",3.99,,219,2026-02-11,
cdf5a681-3769-46bf-a647-839af58aec65,error: Access denied to method rand.,High-quality headphones that block out external noise for immersive listening.,BOOKS,John Hancock Premium Dividend Fund,119.99,326,220,2025-02-11,
e3e8ba7a-4021-4610-a1b9-0da6f5cdfb01,error: Access denied to method rand.,"Cold-pressed coconut oil, perfect for cooking, baking, or skin care.",N/A,First Trust RiverFront Dynamic Emerging Markets ETF,8.99,220,221,2026-06-05,
770e6e1d-e359-4163-b841-294820868abc,error: Access denied to method rand.,Classic chino shorts in a versatile color for summer adventures.,,Cemtrex Inc.,34.99,9,222,2025-10-12,
e3449509-7e09-49ba-b316-5a1837ae52dd,error: Access denied to method rand.,A staple v-neck t-shirt that pairs well with anything.,N/A,"Stoneridge, Inc.",19.99,91,223,2025-01-27,
0efc0e26-eeb3-4d23-b870-49b412b93992,error: Access denied to method rand.,"Canned chickpeas, perfect for hummus or salads.",Books,"Community Trust Bancorp, Inc.",1.29,,224,2025-01-19,
bb80b66b-f400-49ba-adfe-1cd58f7e977d,error: Access denied to method rand.,"Tender and juicy pork chops, perfect on the grill.",HOME,"PS Business Parks, Inc.",9.49,-5,225,2025-08-15,
c84925a1-c34b-43f6-bb6f-18327d87426b,error: Access denied to method rand.,A tangy and spicy BBQ sauce that's perfect for grilling.,Electronics,Oak Valley Bancorp (CA),3.99,-5,226,2025-07-12,2025-11-13
ac02d6f7-e6f1-47b1-8862-15c2c732d62d,error: Access denied to method rand.,Storage solutions for keeping your car tidy and organized.,Eletronics,"Stanley Black & Decker, Inc.",14.99,,227,2026-06-05,
affdc90d-afee-4d29-8495-955412b20f2c,error: Access denied to method rand.,Spicy chili sauce for an extra kick in your meals.,Clothing,Vector Group Ltd.,3.19,107,228,2026-06-25,
94de8b53-63d2-44d7-b39a-85f73b841874,error: Access denied to method rand.,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",clothing,Eagle Point Credit Company Inc.,2.99,155,229,2026-04-11,
c4fdd855-e544-4af4-aa1b-c8f2272fa87d,error: Access denied to method rand.,Essential tools for on-the-go bike maintenance.,HOME,"Retail Properties of America, Inc.",14.99,,230,2026-05-17,
ee6b033b-dd57-4c71-818d-9b40a62f8652,error: Access denied to method rand.,Authentic Indian curry sauce for quick meals.,Home,iShares MSCI All Country Asia ex Japan Index Fund,3.69,437,231,2025-08-13,
825c9e1b-6a2a-4c5e-b018-ed05e2c24b2b,error: Access denied to method rand.,Burr coffee grinder for fresh ground coffee.,electronics,Owens Corning Inc,39.99,,232,2026-12-07,
8e29ddcd-a01e-43cb-8516-f93e2a0f6d3f,error: Access denied to method rand.,Creamy and crumbly cheese for salads and dishes.,ELETRONICS,"Innophos Holdings, Inc.",4.99,90,233,2025-11-10,
f0d29e80-2a37-4936-b21a-323ab511e017,error: Access denied to method rand.,DIY LED strip lights with remote control.,Eletronics,Caesars Entertainment Corporation,29.99,473,234,2026-12-16,
725bef2c-b12d-4e8c-8680-1f689a661df6,error: Access denied to method rand.,Comfortable carry for pets while hiking or traveling.,Eletronics,"The Bancorp, Inc.",49.99,393,235,2025-09-17,
df197bac-2b81-4c50-a911-f38cc379b6ce,error: Access denied to method rand.,Natural sweetener for baking and cooking.,Home,"Nautilus Group, Inc. (The)",2.49,,236,2026-02-06,
9947691d-aef3-44ce-b48b-efec44349170,error: Access denied to method rand.,Bell peppers stuffed with rice and vegetables,BOOKS,"Northwest Bancshares, Inc.",5.99,35,237,2025-12-22,
9e684b7c-a431-449f-b26e-72d976bf6744,error: Access denied to method rand.,Removable wall art stickers for home decoration.,books,"Retrophin, Inc.",19.99,274,238,2026-10-23,
